PING 100.64.0.1 (100.64.0.1): 56 data bytes
64 bytes from 100.64.0.1: icmp_seq=71 ttl=63 time=76.072 ms
64 bytes from 100.64.0.1: icmp_seq=72 ttl=63 time=72.102 ms
64 bytes from 100.64.0.1: icmp_seq=73 ttl=63 time=73.383 ms
64 bytes from 100.64.0.1: icmp_seq=74 ttl=63 time=78.383 ms
64 bytes from 100.64.0.1: icmp_seq=75 ttl=63 time=73.664 ms
64 bytes from 100.64.0.1: icmp_seq=76 ttl=63 time=76.954 ms
64 bytes from 100.64.0.1: icmp_seq=77 ttl=63 time=81.932 ms
64 bytes from 100.64.0.1: icmp_seq=78 ttl=63 time=72.818 ms
64 bytes from 100.64.0.1: icmp_seq=79 ttl=63 time=76.256 ms
64 bytes from 100.64.0.1: icmp_seq=80 ttl=63 time=79.693 ms
64 bytes from 100.64.0.1: icmp_seq=81 ttl=63 time=78.303 ms
64 bytes from 100.64.0.1: icmp_seq=82 ttl=63 time=76.179 ms
64 bytes from 100.64.0.1: icmp_seq=83 ttl=63 time=77.687 ms
64 bytes from 100.64.0.1: icmp_seq=84 ttl=63 time=89.895 ms
64 bytes from 100.64.0.1: icmp_seq=85 ttl=63 time=102.647 ms
64 bytes from 100.64.0.1: icmp_seq=86 ttl=63 time=71.653 ms
64 bytes from 100.64.0.1: icmp_seq=87 ttl=63 time=81.560 ms
64 bytes from 100.64.0.1: icmp_seq=88 ttl=63 time=83.126 ms
64 bytes from 100.64.0.1: icmp_seq=89 ttl=63 time=89.321 ms
64 bytes from 100.64.0.1: icmp_seq=90 ttl=63 time=78.518 ms
64 bytes from 100.64.0.1: icmp_seq=91 ttl=63 time=86.393 ms
64 bytes from 100.64.0.1: icmp_seq=92 ttl=63 time=76.371 ms
64 bytes from 100.64.0.1: icmp_seq=93 ttl=63 time=77.979 ms
64 bytes from 100.64.0.1: icmp_seq=94 ttl=63 time=94.716 ms
64 bytes from 100.64.0.1: icmp_seq=95 ttl=63 time=72.084 ms
64 bytes from 100.64.0.1: icmp_seq=96 ttl=63 time=81.770 ms
64 bytes from 100.64.0.1: icmp_seq=97 ttl=63 time=83.117 ms
64 bytes from 100.64.0.1: icmp_seq=98 ttl=63 time=75.621 ms
64 bytes from 100.64.0.1: icmp_seq=99 ttl=63 time=73.415 ms
64 bytes from 100.64.0.1: icmp_seq=100 ttl=63 time=79.064 ms
64 bytes from 100.64.0.1: icmp_seq=101 ttl=63 time=75.605 ms
64 bytes from 100.64.0.1: icmp_seq=102 ttl=63 time=79.504 ms
64 bytes from 100.64.0.1: icmp_seq=103 ttl=63 time=77.740 ms
64 bytes from 100.64.0.1: icmp_seq=104 ttl=63 time=77.844 ms
64 bytes from 100.64.0.1: icmp_seq=105 ttl=63 time=92.625 ms
64 bytes from 100.64.0.1: icmp_seq=106 ttl=63 time=77.896 ms
64 bytes from 100.64.0.1: icmp_seq=107 ttl=63 time=75.095 ms
64 bytes from 100.64.0.1: icmp_seq=108 ttl=63 time=85.605 ms
64 bytes from 100.64.0.1: icmp_seq=109 ttl=63 time=72.459 ms
64 bytes from 100.64.0.1: icmp_seq=110 ttl=63 time=77.668 ms
64 bytes from 100.64.0.1: icmp_seq=111 ttl=63 time=93.593 ms
64 bytes from 100.64.0.1: icmp_seq=112 ttl=63 time=86.006 ms
64 bytes from 100.64.0.1: icmp_seq=113 ttl=63 time=77.470 ms
64 bytes from 100.64.0.1: icmp_seq=114 ttl=63 time=71.938 ms
64 bytes from 100.64.0.1: icmp_seq=115 ttl=63 time=93.311 ms
64 bytes from 100.64.0.1: icmp_seq=116 ttl=63 time=72.993 ms
64 bytes from 100.64.0.1: icmp_seq=117 ttl=63 time=75.555 ms
